country,first_subdivision,latitude,longitude,project_category,project_type,vintage_year,nft_age,num_owners,avg_price,last_price,num_price_chg,nft_state,token_pool_id,name_pool,pooling_version
MMR,,17.1750495,95.9999652,COMM_ENRGY_EFF,COOK_STV,0,13,2,44.68263331490677,43.50068022361613,3,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
MOZ,,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,21,2,17.87790980006137,20.142275620433065,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
FRA,,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,16,2,20.97969968635899,20.968672593928407,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
NIC,,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,22,3,22.27809301562895,23.48929517681737,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
IND,,22.3511148,78.6677428,COMM_ENRGY_EFF,WATER,0,12,2,27.064325273892543,31.13157626221091,0,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
IDN,,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,16,1,19.23224631996828,20.361543363194244,2,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
BGR,,42.6073975,25.4856617,RENEW_ENERGY,HYDRO,0,15,1,27.652789322433566,28.279638358125737,3,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
IDN,,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,29.93123204872828,29.71929880243184,1,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
IND,,22.3511148,78.6677428,RENEW_ENERGY,SOLAR,0,14,2,24.23816699885474,24.860104882913816,2,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
USA,,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,19,4,18.247506629839133,15.33898993231734,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
FRA,,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,21,2,28.46563330565881,29.914357286768745,0,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
HND,,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,18,1,26.60863725477348,26.72252503909413,2,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
KEN,,1.4419683,38.4313975,RENEW_ENERGY,WIND,0,11,2,25.672823380995577,24.595660137306016,1,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
MOZ,,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,10,2,45.76883763790828,49.25096731605116,2,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
PER,,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,16,4,29.17784859282457,28.091126483997307,1,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
GIN,,10.7226226,-10.7083587,COMM_ENRGY_EFF,COOK_STV,0,26,2,34.60571705348438,34.586960370923165,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
NIC,,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,17,1,28.313392138726407,26.769585500444133,2,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
GTM,,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,13,1,22.961624755687435,20.52760879878678,1,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
IND,,22.3511148,78.6677428,RENEW_ENERGY,HYDRO,0,12,3,23.612182256916505,20.149149648714676,1,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
GIN,,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,17,1,32.61295240634821,31.087227329868416,1,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
PER,,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,11,4,28.136728347137492,29.437431923326415,2,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
MOZ,,-19.302233,34.9144977,RENEW_ENERGY,WIND,0,16,1,26.27438152044155,25.94322432399201,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
BGR,,42.6073975,25.4856617,WASTE_MGMT,EMM_RED,0,13,3,15.881001868558482,17.530903635943282,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
KHM,,12.5433216,104.8144914,COMM_ENRGY_EFF,COOK_STV,0,14,1,25.59195265357674,19.444137695742,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
PER,,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,19,2,45.47489996403426,46.375464251240345,2,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
RWA,,-1.9646631,30.0644358,RENEW_ENERGY,HYDRO,0,11,3,27.113820389273982,28.602030457147325,1,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
IDN,,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,30.774805847253745,29.84635337036531,0,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
MMR,,17.1750495,95.9999652,RENEW_ENERGY,WIND,0,13,2,25.351465736400083,29.01491186189247,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
GTM,,15.5855545,-90.345759,RENEW_ENERGY,HYDRO,0,17,1,26.814589691269106,23.83727103345841,1,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
USA,,39.7837304,-100.445882,COMM_ENRGY_EFF,COOK_STV,0,10,2,40.79285160059837,41.12457916911219,0,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
PER,,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,10,3,47.476447597901554,48.41229793347882,0,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
FRA,,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,15,2,24.68747236026265,25.093350043574063,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
KHM,,12.5433216,104.8144914,COMM_ENRGY_EFF,BIOGAS,0,13,2,23.46313859548046,22.79390554808126,1,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
FRA,,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,17,3,35.74359277185119,41.234338774857946,1,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
RWA,,-1.9646631,30.0644358,WASTE_MGMT,EMM_RED,0,15,2,19.47310952097148,18.947640677635384,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
NIC,,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,15,1,17.585239828111696,18.12058227195533,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
HND,,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,12,1,22.860651514994217,28.9539512232739,2,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
BGR,,42.6073975,25.4856617,RENEW_ENERGY,SOLAR,0,14,4,25.35676052440564,21.94447426563005,2,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
IDN,,-2.4833826,117.8902853,RENEW_ENERGY,WIND,0,16,1,22.493094322717955,22.481967662689893,1,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
IDN,,-2.4833826,117.8902853,COMM_ENRGY_EFF,WATER,0,16,4,23.715958598840764,20.01160084182668,1,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
HND,,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,8,2,24.64788618790993,24.854599824130567,2,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
GBR,,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,15,2,30.91833539111078,31.51911210278191,2,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
MOZ,,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,10,1,32.98942822986747,33.84556765062727,0,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
KEN,,1.4419683,38.4313975,COMM_ENRGY_EFF,COOK_STV,0,15,1,24.651816724560163,21.559017747723136,4,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
NIC,,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,22,2,27.23441442753782,25.018909103115973,0,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
KHM,,12.5433216,104.8144914,RENEW_ENERGY,SOLAR,0,18,1,23.39217684619511,20.8648468829714,2,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
IDN,,-2.4833826,117.8902853,RENEW_ENERGY,WIND,0,8,4,23.1634968596115,26.365318746727745,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
KHM,,12.5433216,104.8144914,RENEW_ENERGY,HYDRO,0,18,1,22.726675416972917,23.161055645051547,0,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
KHM,,12.5433216,104.8144914,COMM_ENRGY_EFF,COOK_STV,0,19,4,24.87028073145771,27.451783879111023,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
KEN,,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,17,1,26.74817556751747,25.266963492356165,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
NIC,,12.6090157,-85.2936911,COMM_ENRGY_EFF,COOK_STV,0,11,3,42.65149930514114,37.7418184457475,2,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
ETH,,10.2116702,38.6521203,COMM_ENRGY_EFF,COOK_STV,0,15,2,35.419407168947025,36.41474720659451,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
GBR,,54.7023545,-3.2765753,COMM_ENRGY_EFF,BIOGAS,0,14,1,31.557703132844846,28.81620737742352,0,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
PER,,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,13,4,44.89522858362415,44.752928095387,1,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
HND,,15.2572432,-86.0755145,RENEW_ENERGY,HYDRO,0,11,1,21.81434939962955,19.973903349671662,1,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
IND,,22.3511148,78.6677428,RENEW_ENERGY,WIND,0,12,2,23.859994403168205,23.4545812591201,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
GIN,,10.7226226,-10.7083587,COMM_ENRGY_EFF,BIOGAS,0,6,1,32.59195365838567,32.32628431198007,0,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
GTM,,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,15,3,23.84669402993222,22.29809494538104,2,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
IDN,,-2.4833826,117.8902853,COMM_ENRGY_EFF,COOK_STV,0,17,1,25.495074952436465,27.67914689529998,3,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
ETH,,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,17,1,19.646394107736835,22.298037748809524,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
USA,,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,18,1,26.61552116202407,26.917741545407893,2,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
FRA,,46.603354,1.8883335,RENEW_ENERGY,WIND,0,13,1,24.06645022013061,24.001038535250395,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
IDN,,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,15,2,20.85118585693112,21.48692888097457,2,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
PER,,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,24,3,46.8046055985623,46.35290187994885,2,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
PER,,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,14,1,29.419233349654032,28.924267925768746,0,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
BGR,,42.6073975,25.4856617,RENEW_ENERGY,WIND,0,8,2,27.733836276490944,27.530226903878926,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
USA,,39.7837304,-100.445882,RENEW_ENERGY,WIND,0,14,2,28.22183313755774,28.368544934686277,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
